,episode,step,action,reward
735,1,736,"1,6,0,4,4",0
736,1,737,"1,3,4,3,2",0
737,1,738,"0,3,6,4,4",0
738,1,739,"1,3,0,4,4",0
739,1,740,"6,6,0,6,2",0
740,1,741,"1,3,4,1,2",0
741,1,742,"3,3,4,0,2",0
742,1,743,"3,6,3,1,2",0
743,1,744,"0,3,0,0,3",0
744,1,745,"0,6,4,1,2",0
745,1,746,"3,3,1,0,2",0
746,1,747,"0,3,0,5,2",0
747,1,748,"1,3,0,4,2",0
748,1,749,"0,3,4,1,4",0
749,1,750,"4,3,0,1,2",0
750,1,751,"1,4,3,5,4",0
751,1,752,"1,4,2,1,4",0
752,1,753,"1,3,0,0,4",0
753,1,754,"6,3,3,0,4",0
754,1,755,"1,3,4,6,2",0
755,1,756,"1,3,3,0,0",0
756,1,757,"6,0,3,4,2",0
757,1,758,"1,6,0,0,2",0
758,1,759,"3,3,4,0,4",1
759,1,760,"1,2,0,6,4",0
760,1,761,"1,3,5,6,4",0
761,1,762,"0,3,2,0,0",0
762,1,763,"0,3,5,1,4",0
763,1,764,"4,3,3,2,6",1
764,1,765,"1,3,0,0,2",0
765,1,766,"6,0,4,2,6",0
766,1,767,"3,3,4,3,2",0
767,1,768,"6,3,3,1,4",0
768,1,769,"0,0,3,1,2",0
769,1,770,"6,4,1,6,3",0
770,1,771,"2,6,1,4,2",0
771,1,772,"0,3,1,5,4",0
772,1,773,"4,1,3,6,4",0
773,1,774,"0,6,3,2,4",0
774,1,775,"3,4,6,0,4",0
775,1,776,"0,3,0,6,4",0
776,1,777,"3,4,3,0,2",1
777,1,778,"0,3,0,1,4",0
778,1,779,"1,3,4,6,4",0
779,1,780,"3,3,3,0,4",0
780,1,781,"6,3,4,1,2",0
781,1,782,"6,3,0,1,2",1
782,1,783,"1,3,5,1,2",0
783,1,784,"4,3,6,6,2",0
784,1,785,"1,6,3,0,4",1
785,1,786,"4,2,0,4,6",0
786,1,787,"1,3,0,6,4",0
787,1,788,"4,3,5,0,4",1
788,1,789,"0,3,3,2,2",2
789,1,790,"4,3,4,0,2",0
790,1,791,"4,6,5,2,4",0
791,1,792,"3,3,3,3,6",0
792,1,793,"3,3,3,0,2",0
793,1,794,"3,3,0,0,4",0
794,1,795,"3,5,4,1,4",0
795,1,796,"0,0,0,6,0",1
796,1,797,"0,6,0,0,2",0
797,1,798,"1,4,0,0,2",0
798,1,799,"1,3,4,1,2",0
799,1,800,"0,6,5,0,2",0
800,1,801,"6,3,0,0,2",0
801,1,802,"3,3,3,0,4",0
802,1,803,"1,3,0,4,2",0
803,1,804,"3,4,4,1,4",0
804,1,805,"1,3,4,0,2",0
805,1,806,"1,3,0,1,2",0
806,1,807,"3,2,0,4,0",0
807,1,808,"1,6,4,1,2",0
808,1,809,"3,6,0,4,0",0
809,1,810,"3,6,0,0,2",0
810,1,811,"3,3,3,4,2",0
811,1,812,"1,6,5,1,6",0
812,1,813,"1,6,4,0,4",0
813,1,814,"6,3,4,4,4",0
814,1,815,"0,3,0,0,2",0
815,1,816,"0,3,3,3,3",0
816,1,817,"0,4,5,6,2",0
817,1,818,"0,5,0,3,4",0
818,1,819,"6,3,1,4,2",1
819,1,820,"0,3,3,2,4",1
820,1,821,"4,3,3,1,0",1
821,1,822,"1,3,0,3,4",0
822,1,823,"3,3,2,6,2",1
823,1,824,"3,6,0,4,2",0
824,1,825,"0,6,0,6,2",0
825,1,826,"4,0,3,0,4",1
826,1,827,"3,3,0,0,4",1
827,1,828,"0,3,2,2,2",1
828,1,829,"6,0,6,0,0",1
829,1,830,"1,3,3,2,4",1
830,1,831,"1,3,3,1,2",1
831,1,832,"3,6,5,6,6",0
832,1,833,"4,3,4,4,3",1
833,1,834,"1,3,0,0,0",0
834,1,835,"1,3,2,0,4",1
835,1,836,"3,3,2,4,4",0
836,1,837,"6,6,4,1,4",0
837,1,838,"0,3,4,6,2",1
838,1,839,"3,6,0,6,2",0
839,1,840,"3,3,4,4,4",1
840,1,841,"3,3,0,2,2",1
841,1,842,"1,1,0,4,4",0
842,1,843,"1,4,3,1,4",0
843,1,844,"0,3,0,3,4",0
844,1,845,"1,3,5,1,0",1
845,1,846,"3,4,4,1,4",0
846,1,847,"3,3,3,0,2",2
847,1,848,"1,3,3,6,2",0
848,1,849,"0,2,0,7,2",0
849,1,850,"3,5,4,3,4",0
850,1,851,"1,3,3,0,2",0
851,1,852,"0,3,0,6,4",0
852,1,853,"4,6,0,1,2",2
853,1,854,"3,3,2,6,2",1
854,1,855,"1,3,4,0,4",1
855,1,856,"6,3,0,0,0",2
856,1,857,"0,3,4,6,2",0
857,1,858,"0,3,0,1,2",0
858,1,859,"4,0,0,6,0",1
859,1,860,"6,0,0,1,2",1
860,1,861,"4,5,0,1,6",1
861,1,862,"3,6,2,2,2",0
862,1,863,"1,6,1,2,4",0
863,1,864,"6,0,4,6,2",0
864,1,865,"1,0,0,0,2",1
865,1,866,"1,3,0,0,4",0
866,1,867,"3,4,2,3,4",1
867,1,868,"4,6,0,0,2",1
868,1,869,"1,3,0,0,6",1
869,1,870,"0,3,2,1,4",0
870,1,871,"1,3,3,6,0",1
871,1,872,"2,3,0,0,3",0
872,1,873,"0,3,0,1,2",0
873,1,874,"4,3,4,2,2",0
874,1,875,"0,0,3,2,2",0
875,1,876,"0,3,3,1,4",0
876,1,877,"0,3,3,6,0",0
877,1,878,"4,3,3,6,3",0
878,1,879,"0,4,4,0,2",0
879,1,880,"3,6,3,4,6",0
880,1,881,"6,3,2,6,2",0
881,1,882,"3,4,3,0,4",1
882,1,883,"1,6,3,0,4",0
883,1,884,"1,3,1,4,0",1
884,1,885,"3,3,6,0,4",0
885,1,886,"4,4,0,0,4",0
886,1,887,"3,3,0,2,4",0
887,1,888,"3,6,5,0,4",0
888,1,889,"1,3,4,2,2",0
889,1,890,"1,6,4,0,4",0
890,1,891,"1,3,6,0,2",0
891,1,892,"1,6,5,0,4",0
892,1,893,"1,3,2,6,4",0
893,1,894,"0,6,3,6,0",0
894,1,895,"1,3,3,6,0",1
895,1,896,"0,3,5,2,2",1
896,1,897,"1,3,4,6,6",0
897,1,898,"1,3,5,1,4",0
898,1,899,"6,6,6,3,2",1
899,1,900,"6,3,3,3,2",0
900,1,901,"0,4,4,0,0",0
901,1,902,"6,3,4,0,4",1
902,1,903,"0,6,4,0,0",0
903,1,904,"1,2,0,0,2",0
904,1,905,"3,3,4,0,3",0
905,1,906,"1,5,1,0,2",0
906,1,907,"0,3,0,0,2",0
907,1,908,"0,0,4,4,4",1
908,1,909,"0,3,0,1,2",0
909,1,910,"1,3,2,2,2",1
910,1,911,"0,5,3,6,4",0
911,1,912,"3,3,4,6,2",0
912,1,913,"3,3,4,0,2",2
913,1,914,"3,3,3,1,0",0
914,1,915,"1,3,5,1,4",0
915,1,916,"1,4,2,0,4",0
916,1,917,"6,3,6,6,2",1
917,1,918,"1,3,4,3,4",0
918,1,919,"6,3,0,1,2",0
919,1,920,"1,6,4,0,4",0
920,1,921,"1,3,0,0,4",0
921,1,922,"2,4,0,0,6",1
922,1,923,"1,3,0,4,3",0
923,1,924,"1,3,3,0,2",0
924,1,925,"6,3,0,1,4",0
925,1,926,"1,4,0,6,2",0
926,1,927,"3,3,4,1,4",1
927,1,928,"3,3,2,4,1",0
928,1,929,"3,3,3,1,4",2
929,1,930,"1,6,0,0,6",1
930,1,931,"3,6,3,3,0",2
931,1,932,"3,3,3,1,4",1
932,1,933,"0,3,3,2,4",0
933,1,934,"6,3,3,4,4",0
934,1,935,"1,3,0,3,4",0
935,1,936,"6,3,4,1,2",1
936,1,937,"3,7,3,1,2",-1
937,1,938,"1,3,5,2,4",0
938,1,939,"0,4,2,1,2",0
939,1,940,"6,3,5,1,2",0
940,1,941,"1,3,2,2,4",0
941,1,942,"5,3,3,0,0",1
942,1,943,"1,6,0,0,0",2
943,1,944,"4,6,3,4,4",0
944,1,945,"0,3,3,0,4",1
945,1,946,"3,2,3,6,6",3
946,1,947,"6,3,4,6,0",0
947,1,948,"1,3,3,0,4",1
948,1,949,"1,6,0,6,2",0
949,1,950,"1,6,0,1,4",0
950,1,951,"3,4,4,2,2",0
951,1,952,"3,3,4,0,2",0
952,1,953,"3,6,2,0,6",1
953,1,954,"3,3,5,0,6",0
954,1,955,"4,6,5,6,0",0
955,1,956,"6,6,4,2,2",1
956,1,957,"1,6,5,2,4",1
957,1,958,"3,3,4,0,2",1
958,1,959,"1,6,3,1,4",1
959,1,960,"1,3,3,6,2",0
960,1,961,"3,3,3,6,4",1
961,1,962,"0,3,0,2,0",0
962,1,963,"3,3,4,2,4",0
963,1,964,"1,6,3,0,4",1
964,1,965,"1,6,4,2,0",1
965,1,966,"6,3,0,1,0",1
966,1,967,"1,6,4,0,0",0
967,1,968,"1,5,5,0,2",0
968,1,969,"4,3,4,1,4",1
969,1,970,"4,3,0,0,2",0
970,1,971,"3,4,0,0,4",0
971,1,972,"3,0,3,1,4",0
972,1,973,"1,3,4,6,2",0
973,1,974,"6,6,0,0,4",1
974,1,975,"4,3,3,6,4",0
975,1,976,"1,3,0,0,2",2
976,1,977,"3,3,4,1,4",0
977,1,978,"4,3,0,0,0",0
978,1,979,"4,6,3,4,2",1
979,1,980,"1,4,5,1,2",0
980,1,981,"4,3,2,0,2",1
981,1,982,"3,6,5,0,0",0
982,1,983,"1,3,0,0,2",2
983,1,984,"3,4,0,0,2",2
984,1,985,"3,3,0,0,2",1
985,1,986,"0,3,5,1,4",0
986,1,987,"3,3,6,0,0",1
987,1,988,"4,4,3,4,2",1
988,1,989,"1,3,3,0,2",1
989,1,990,"2,3,0,4,4",2
990,1,991,"3,3,2,0,0",0
991,1,992,"6,3,4,2,0",1
992,1,993,"1,6,4,0,2",0
993,1,994,"0,3,0,0,2",0
994,1,995,"1,4,0,1,2",1
995,1,996,"1,4,2,0,4",0
996,1,997,"4,6,0,2,2",0
997,1,998,"3,4,3,4,2",1
998,1,999,"6,6,1,1,4",0
999,1,1000,"1,3,4,0,6",0
1000,2,1,"6,4,4,6,4",0
1001,2,2,"5,6,4,4,2",0
1002,2,3,"1,6,0,1,2",0
1003,2,4,"6,6,0,1,2",0
1004,2,5,"2,3,4,2,2",0
1005,2,6,"1,3,3,1,2",0
1006,2,7,"3,3,2,0,2",1
1007,2,8,"1,6,0,6,0",0
1008,2,9,"6,6,4,1,4",0
1009,2,10,"3,3,5,1,2",1
1010,2,11,"1,4,3,2,2",1
1011,2,12,"1,3,5,0,0",1
1012,2,13,"6,5,2,1,2",0
1013,2,14,"1,3,4,1,2",1
1014,2,15,"6,3,4,1,0",0
1015,2,16,"6,6,3,1,2",0
1016,2,17,"4,3,3,6,0",0
1017,2,18,"0,3,5,6,3",1
1018,2,19,"0,6,3,6,2",0
1019,2,20,"3,1,4,1,2",0
1020,2,21,"3,4,0,4,4",0
1021,2,22,"3,3,5,1,4",0
1022,2,23,"6,2,0,0,3",0
1023,2,24,"6,6,5,2,0",0
1024,2,25,"3,3,3,0,4",1
1025,2,26,"4,6,3,1,4",0
1026,2,27,"3,6,3,0,0",0
1027,2,28,"1,3,5,2,2",1
1028,2,29,"1,3,3,6,4",1
1029,2,30,"3,3,0,6,4",1
1030,2,31,"0,0,0,0,6",0
1031,2,32,"4,4,3,5,7",-1
1032,2,33,"0,3,3,0,2",0
1033,2,34,"1,3,0,1,4",0
1034,2,35,"5,3,0,0,4",0
1035,2,36,"3,3,4,2,2",0
1036,2,37,"1,3,0,6,4",0
1037,2,38,"3,3,5,0,2",0
1038,2,39,"3,4,5,1,2",0
1039,2,40,"4,3,6,6,4",0
1040,2,41,"7,3,1,1,0",-1
1041,2,42,"3,3,4,0,6",0
1042,2,43,"3,4,4,4,4",0
1043,2,44,"0,3,0,0,2",0
1044,2,45,"4,3,0,0,4",0
1045,2,46,"4,4,4,0,4",0
1046,2,47,"1,2,4,1,2",1
1047,2,48,"7,5,0,0,2",-1
1048,2,49,"0,5,4,1,0",0
1049,2,50,"3,6,4,2,6",0
1050,2,51,"0,6,0,2,4",0
1051,2,52,"1,2,2,3,2",2
1052,2,53,"3,1,3,0,4",1
1053,2,54,"1,3,0,4,4",0
1054,2,55,"1,3,3,6,6",1
1055,2,56,"6,6,3,0,4",0
1056,2,57,"3,2,2,1,2",0
1057,2,58,"0,3,2,4,4",0
1058,2,59,"1,4,2,6,2",0
1059,2,60,"3,3,0,0,4",0
1060,2,61,"0,3,4,2,4",0
1061,2,62,"1,4,0,1,2",0
1062,2,63,"1,3,4,0,4",0
1063,2,64,"3,3,0,3,2",0
1064,2,65,"3,3,3,2,4",1
1065,2,66,"3,3,3,1,2",1
1066,2,67,"5,3,2,6,2",0
1067,2,68,"5,3,2,0,4",0
1068,2,69,"1,3,2,2,2",2
1069,2,70,"4,6,3,0,2",1
1070,2,71,"1,3,0,0,4",1
1071,2,72,"1,3,4,0,4",0
1072,2,73,"3,3,3,1,4",0
1073,2,74,"4,3,0,0,0",0
1074,2,75,"6,3,6,0,4",0
1075,2,76,"0,3,3,1,2",0
1076,2,77,"4,3,0,1,2",2
1077,2,78,"1,3,2,0,0",1
1078,2,79,"0,6,4,0,2",0
1079,2,80,"1,6,0,2,4",0
1080,2,81,"6,3,4,1,4",0
1081,2,82,"3,6,3,0,4",1
1082,2,83,"1,3,4,6,4",1
1083,2,84,"3,3,3,0,4",2
1084,2,85,"4,2,3,1,2",1
1085,2,86,"1,3,5,0,4",0
1086,2,87,"6,3,3,4,4",0
1087,2,88,"3,3,4,0,2",1
1088,2,89,"1,3,4,2,4",1
1089,2,90,"3,4,3,4,2",1
1090,2,91,"7,3,3,3,2",-1
1091,2,92,"4,3,4,0,4",1
1092,2,93,"1,0,5,6,2",0
1093,2,94,"6,1,4,6,2",0
1094,2,95,"6,3,3,1,4",0
1095,2,96,"1,3,3,1,2",0
1096,2,97,"3,1,0,1,2",1
1097,2,98,"6,3,0,2,4",2
1098,2,99,"1,6,4,1,4",0
1099,2,100,"2,4,4,1,4",0
1100,2,101,"0,3,4,6,4",0
1101,2,102,"6,3,5,3,0",0
1102,2,103,"0,3,0,0,0",0
1103,2,104,"4,3,3,0,0",1
1104,2,105,"4,3,0,6,4",1
1105,2,106,"4,3,0,0,0",0
1106,2,107,"1,5,3,2,0",0
1107,2,108,"3,3,3,1,4",1
1108,2,109,"1,6,2,4,2",0
1109,2,110,"1,3,2,6,2",0
1110,2,111,"0,3,3,1,4",0
1111,2,112,"1,4,3,4,2",0
1112,2,113,"1,6,3,1,2",1
1113,2,114,"3,3,0,0,4",0
1114,2,115,"1,0,2,0,4",1
1115,2,116,"0,6,5,0,2",0
1116,2,117,"0,5,2,0,2",0
1117,2,118,"3,6,3,0,4",0
1118,2,119,"0,3,0,0,4",0
1119,2,120,"1,6,0,6,2",0
1120,2,121,"0,0,3,1,0",0
1121,2,122,"5,3,0,1,4",1
1122,2,123,"6,1,4,4,2",0
1123,2,124,"4,3,3,5,4",0
1124,2,125,"4,5,5,3,2",0
1125,2,126,"3,3,3,6,6",1
1126,2,127,"3,5,4,0,4",1
1127,2,128,"3,3,2,0,2",1
1128,2,129,"3,3,0,0,0",0
1129,2,130,"1,6,2,0,2",2
1130,2,131,"4,3,0,0,2",1
1131,2,132,"6,3,4,4,4",0
1132,2,133,"1,3,0,0,4",1
1133,2,134,"1,4,2,1,2",0
1134,2,135,"1,3,4,3,0",1
1135,2,136,"1,3,5,6,4",0
1136,2,137,"1,6,3,0,2",0
1137,2,138,"4,4,4,0,4",0
1138,2,139,"3,3,3,6,2",0
1139,2,140,"4,3,0,3,0",0
1140,2,141,"6,6,5,6,6",0
1141,2,142,"6,4,0,0,0",0
1142,2,143,"4,3,3,6,2",1
1143,2,144,"6,3,3,3,2",1
1144,2,145,"6,1,2,0,4",0
1145,2,146,"3,3,0,4,4",0
1146,2,147,"1,4,4,0,2",0
1147,2,148,"5,3,4,1,4",0
1148,2,149,"6,3,0,3,4",0
1149,2,150,"4,3,4,6,2",0
1150,2,151,"1,3,2,4,2",0
1151,2,152,"0,3,3,6,4",0
1152,2,153,"3,4,0,1,0",0
1153,2,154,"1,5,4,1,4",0
1154,2,155,"1,4,5,0,2",0
1155,2,156,"1,3,0,4,4",0
1156,2,157,"3,4,4,2,2",0
1157,2,158,"4,3,0,0,4",0
1158,2,159,"0,6,4,6,2",1
1159,2,160,"5,6,4,2,4",0
1160,2,161,"0,1,3,2,0",1
1161,2,162,"0,6,4,0,4",0
1162,2,163,"4,6,6,3,4",0
1163,2,164,"5,3,4,1,2",0
1164,2,165,"6,6,3,1,4",0
1165,2,166,"4,3,3,0,2",0
1166,2,167,"0,6,4,0,4",0
1167,2,168,"0,6,1,3,4",0
1168,2,169,"1,3,0,3,4",0
1169,2,170,"1,6,0,6,4",0
1170,2,171,"6,3,4,1,4",0
1171,2,172,"4,4,0,0,2",0
1172,2,173,"4,4,0,0,2",0
1173,2,174,"0,3,4,1,2",0
1174,2,175,"3,3,2,0,4",0
1175,2,176,"6,5,5,6,4",0
1176,2,177,"1,4,4,4,4",0
1177,2,178,"3,3,0,1,2",0
1178,2,179,"3,5,4,1,0",0
1179,2,180,"4,3,3,1,4",2
1180,2,181,"0,2,5,0,4",0
1181,2,182,"0,3,4,1,2",0
1182,2,183,"1,0,4,0,2",0
1183,2,184,"1,0,5,1,2",0
1184,2,185,"6,3,3,0,2",0
1185,2,186,"1,3,4,0,4",0
1186,2,187,"1,3,4,0,2",0
1187,2,188,"1,3,5,1,2",0
1188,2,189,"6,4,0,1,0",0
1189,2,190,"3,3,0,3,2",1
1190,2,191,"6,3,4,0,4",0
1191,2,192,"3,3,0,6,4",1
1192,2,193,"1,4,7,0,2",-1
1193,2,194,"0,3,5,1,4",0
1194,2,195,"6,3,3,0,4",0
1195,2,196,"6,3,6,0,4",0
1196,2,197,"0,3,4,1,6",0
1197,2,198,"0,3,2,2,6",0
1198,2,199,"0,3,4,6,4",0
1199,2,200,"0,3,2,0,6",1
1200,2,201,"1,4,0,4,2",0
1201,2,202,"1,3,2,1,7",0
1202,2,203,"5,6,4,0,2",0
1203,2,204,"3,3,3,0,2",0
1204,2,205,"4,5,5,1,4",0
1205,2,206,"6,4,2,6,4",0
1206,2,207,"0,6,4,1,6",1
1207,2,208,"3,3,3,0,4",0
1208,2,209,"6,3,0,6,2",1
1209,2,210,"6,6,3,0,4",0
1210,2,211,"0,3,0,0,2",1
1211,2,212,"0,6,3,0,2",0
1212,2,213,"1,6,5,0,4",0
1213,2,214,"1,6,3,0,6",0
1214,2,215,"0,3,4,4,4",1
1215,2,216,"0,5,4,0,4",0
1216,2,217,"1,6,5,3,4",0
1217,2,218,"3,3,0,1,3",0
1218,2,219,"6,3,3,6,0",2
1219,2,220,"4,4,3,1,2",1
1220,2,221,"3,6,0,6,2",0
1221,2,222,"6,6,5,4,2",0
1222,2,223,"6,6,0,1,2",0
1223,2,224,"1,3,4,0,2",1
1224,2,225,"4,3,0,0,4",1
1225,2,226,"1,3,3,1,4",1
1226,2,227,"1,6,0,4,0",0
1227,2,228,"3,6,2,0,4",1
1228,2,229,"1,0,3,0,2",0
1229,2,230,"3,3,3,6,2",0
1230,2,231,"6,6,3,1,2",1
1231,2,232,"0,6,3,1,0",1
1232,2,233,"6,6,4,0,4",0
1233,2,234,"6,0,0,0,0",1
1234,2,235,"1,3,4,0,4",0
1235,2,236,"1,6,2,4,2",1
1236,2,237,"4,3,5,0,0",0
1237,2,238,"3,3,4,6,4",0
1238,2,239,"1,3,4,1,2",3
1239,2,240,"3,3,6,6,0",1
1240,2,241,"1,6,2,6,4",1
1241,2,242,"4,6,0,0,2",0
1242,2,243,"1,3,2,0,2",0
1243,2,244,"6,3,3,0,4",0
1244,2,245,"0,4,2,6,4",1
1245,2,246,"3,4,4,0,2",0
1246,2,247,"3,3,3,6,4",0
1247,2,248,"6,0,5,2,2",1
1248,2,249,"1,6,2,0,2",0
1249,2,250,"3,4,0,6,4",0
1250,2,251,"4,5,3,1,4",0
1251,2,252,"1,6,5,0,2",0
1252,2,253,"1,3,0,6,4",0
1253,2,254,"5,3,1,6,2",1
1254,2,255,"1,3,3,6,2",2
1255,2,256,"6,3,4,4,2",1
1256,2,257,"4,4,3,4,0",0
1257,2,258,"0,6,4,3,4",1
1258,2,259,"1,3,2,1,4",0
1259,2,260,"1,0,4,1,2",1
1260,2,261,"3,6,2,0,4",0
1261,2,262,"4,4,0,0,4",0
1262,2,263,"0,6,2,0,4",0
1263,2,264,"6,3,4,2,4",0
1264,2,265,"4,0,3,6,2",0
1265,2,266,"3,3,4,4,4",0
1266,2,267,"6,6,2,0,2",0
1267,2,268,"1,3,4,1,4",0
1268,2,269,"6,3,4,4,2",0
1269,2,270,"0,6,5,0,4",0
1270,2,271,"6,3,2,1,4",0
1271,2,272,"0,3,4,6,2",0
1272,2,273,"3,6,2,2,4",1
1273,2,274,"0,0,0,1,4",1
1274,2,275,"0,6,3,4,4",1
1275,2,276,"6,3,3,0,4",0
1276,2,277,"1,3,5,1,4",0
1277,2,278,"1,3,3,0,4",0
1278,2,279,"1,3,0,0,6",0
1279,2,280,"1,6,0,1,4",0
1280,2,281,"1,3,4,6,4",0
1281,2,282,"5,3,2,6,2",0
1282,2,283,"1,3,0,6,2",0
1283,2,284,"3,3,3,1,2",1
1284,2,285,"0,3,2,1,2",0
1285,2,286,"3,3,5,6,4",0
1286,2,287,"4,4,3,3,0",0
1287,2,288,"1,1,3,0,2",0
1288,2,289,"1,4,4,0,4",1
1289,2,290,"1,1,3,0,6",0
1290,2,291,"0,6,3,0,2",1
1291,2,292,"6,6,0,6,4",0
1292,2,293,"1,3,5,6,4",1
1293,2,294,"1,3,0,0,2",2
1294,2,295,"0,3,2,0,2",0
1295,2,296,"1,3,4,5,2",0
1296,2,297,"1,3,2,2,1",0
1297,2,298,"1,6,5,5,4",0
1298,2,299,"3,3,5,4,2",0
1299,2,300,"6,7,2,4,2",-1
1300,2,301,"6,5,4,0,2",1
1301,2,302,"0,4,0,6,2",1
1302,2,303,"6,3,1,2,6",0
1303,2,304,"0,3,3,2,4",0
1304,2,305,"1,6,4,1,2",0
1305,2,306,"6,3,3,2,4",0
1306,2,307,"0,0,2,1,2",1
1307,2,308,"3,6,4,4,2",2
1308,2,309,"3,6,4,6,4",1
1309,2,310,"3,3,2,6,2",2
1310,2,311,"0,3,3,4,4",1
1311,2,312,"6,3,0,0,6",0
1312,2,313,"3,3,1,0,4",0
1313,2,314,"4,3,5,6,2",1
1314,2,315,"0,3,4,2,4",1
1315,2,316,"6,6,4,1,4",0
1316,2,317,"2,6,0,0,0",1
1317,2,318,"3,6,0,2,2",0
1318,2,319,"0,4,3,0,4",1
1319,2,320,"6,4,5,3,2",1
1320,2,321,"0,6,3,1,2",1
1321,2,322,"0,3,6,1,4",1
1322,2,323,"0,3,3,1,4",0
1323,2,324,"0,3,6,4,4",0
1324,2,325,"1,1,0,1,2",0
1325,2,326,"3,4,4,2,2",1
1326,2,327,"6,3,2,0,2",0
1327,2,328,"6,3,3,2,2",1
1328,2,329,"1,6,4,1,2",0
1329,2,330,"6,3,4,0,2",0
1330,2,331,"2,0,4,3,2",1
1331,2,332,"1,7,2,1,4",-1
1332,2,333,"3,6,3,1,2",0
1333,2,334,"1,3,5,0,2",1
1334,2,335,"6,3,4,1,4",0
1335,2,336,"6,3,0,4,4",0
1336,2,337,"3,3,3,0,3",1
1337,2,338,"1,4,3,1,0",1
1338,2,339,"6,3,4,0,0",0
1339,2,340,"1,3,5,0,0",0
1340,2,341,"3,6,4,5,2",0
1341,2,342,"6,3,0,0,4",1
1342,2,343,"1,3,5,0,0",1
1343,2,344,"1,3,2,0,2",0
1344,2,345,"1,6,4,4,4",1
1345,2,346,"3,3,2,6,2",1
1346,2,347,"3,6,2,5,2",0
1347,2,348,"1,3,3,3,4",1
1348,2,349,"2,5,4,4,0",1
1349,2,350,"4,4,2,0,4",0
1350,2,351,"4,6,3,0,0",0
1351,2,352,"6,3,0,0,4",1
1352,2,353,"3,5,0,1,2",0
1353,2,354,"1,5,0,6,0",1
1354,2,355,"2,3,3,3,4",0
1355,2,356,"2,6,3,4,4",0
1356,2,357,"1,0,0,0,2",0
1357,2,358,"4,3,4,1,4",0
1358,2,359,"1,3,4,0,4",1
1359,2,360,"1,3,0,1,0",1
1360,2,361,"1,5,3,1,4",1
1361,2,362,"3,5,0,1,2",1
1362,2,363,"6,4,4,1,4",1
1363,2,364,"1,3,5,2,4",0
1364,2,365,"1,5,5,0,4",0
1365,2,366,"1,6,0,1,2",1
1366,2,367,"1,3,4,0,0",1
1367,2,368,"1,3,4,5,4",0
1368,2,369,"6,3,2,2,4",1
1369,2,370,"3,3,0,6,2",0
1370,2,371,"1,4,0,0,2",0
1371,2,372,"3,0,0,0,4",2
1372,2,373,"3,3,4,4,4",0
1373,2,374,"1,3,4,0,2",1
1374,2,375,"1,3,0,6,4",0
1375,2,376,"1,3,0,0,0",0
1376,2,377,"6,6,3,0,2",0
1377,2,378,"6,3,4,0,4",0
1378,2,379,"3,3,0,1,5",1
1379,2,380,"0,3,4,1,0",0
1380,2,381,"3,3,3,2,4",1
1381,2,382,"1,5,4,0,4",1
1382,2,383,"1,3,2,6,2",1
1383,2,384,"4,3,0,1,4",0
1384,2,385,"3,6,3,6,2",0
1385,2,386,"4,3,2,6,2",0
1386,2,387,"6,4,0,4,4",0
1387,2,388,"1,3,5,0,2",1
1388,2,389,"6,6,4,6,2",0
1389,2,390,"0,3,3,4,4",2
1390,2,391,"0,5,0,0,4",1
1391,2,392,"1,5,4,1,2",0
1392,2,393,"3,3,5,6,4",1
1393,2,394,"1,3,4,0,4",0
1394,2,395,"1,3,3,6,2",1
1395,2,396,"3,3,5,6,2",0
1396,2,397,"3,6,3,1,4",0
1397,2,398,"0,5,3,2,2",1
1398,2,399,"6,3,3,0,4",0
1399,2,400,"6,3,2,1,2",0
1400,2,401,"0,2,4,5,5",0
1401,2,402,"1,4,2,1,4",0
1402,2,403,"4,3,4,4,1",0
1403,2,404,"3,3,6,2,4",1
1404,2,405,"1,0,5,4,2",0
1405,2,406,"6,3,0,0,2",2
1406,2,407,"6,4,2,0,4",0
1407,2,408,"3,3,4,1,2",1
1408,2,409,"3,4,3,0,4",0
1409,2,410,"1,3,3,6,4",0
1410,2,411,"3,3,2,0,2",1
1411,2,412,"1,3,4,6,2",1
1412,2,413,"1,3,3,0,4",0
1413,2,414,"2,6,3,0,4",0
1414,2,415,"4,6,3,0,0",0
1415,2,416,"3,3,4,0,4",0
1416,2,417,"5,0,7,0,0",0
1417,2,418,"1,0,5,0,4",0
1418,2,419,"6,6,4,0,4",0
1419,2,420,"3,1,2,1,4",0
1420,2,421,"0,3,3,0,2",1
1421,2,422,"3,6,2,0,2",1
1422,2,423,"4,6,0,0,2",0
1423,2,424,"1,3,5,0,2",0
1424,2,425,"4,3,6,0,2",0
1425,2,426,"3,6,0,0,4",0
1426,2,427,"0,5,4,4,0",0
1427,2,428,"3,3,4,6,4",0
1428,2,429,"1,4,3,1,6",0
1429,2,430,"0,3,0,1,2",1
1430,2,431,"0,2,4,6,2",0
1431,2,432,"0,4,5,0,4",0
1432,2,433,"1,6,3,6,4",0
1433,2,434,"1,3,0,0,4",0
1434,2,435,"1,3,2,4,0",0
1435,2,436,"0,4,0,6,4",0
1436,2,437,"1,3,4,2,4",0
1437,2,438,"1,3,3,6,2",0
1438,2,439,"1,3,4,4,4",0
1439,2,440,"0,6,3,0,4",0
1440,2,441,"6,0,4,0,3",0
1441,2,442,"1,4,3,4,3",0
1442,2,443,"6,3,2,6,4",0
1443,2,444,"1,3,0,1,2",0
1444,2,445,"3,3,3,1,4",0
1445,2,446,"3,3,0,4,3",0
1446,2,447,"1,3,2,6,2",1
