,episode,step,action,reward
725,1,726,"4,6,7,6,2",-1
726,1,727,"5,2,4,7,3",-1
727,1,728,"2,4,5,0,3",1
728,1,729,"1,5,4,2,3",0
729,1,730,"3,6,6,2,1",1
730,1,731,"2,4,5,1,6",1
731,1,732,"4,6,6,0,2",0
732,1,733,"5,0,2,3,5",0
733,1,734,"4,4,5,3,6",0
734,1,735,"1,4,1,4,3",0
735,1,736,"1,0,5,4,4",1
736,1,737,"3,6,6,4,6",0
737,1,738,"4,0,4,5,4",0
738,1,739,"4,3,5,4,3",0
739,1,740,"1,0,5,4,3",0
740,1,741,"4,0,6,2,3",1
741,1,742,"4,6,4,4,3",0
742,1,743,"0,4,6,4,3",0
743,1,744,"4,4,2,4,3",0
744,1,745,"2,4,4,2,2",1
745,1,746,"2,2,6,4,3",1
746,1,747,"4,0,6,4,3",0
747,1,748,"0,4,6,4,1",1
748,1,749,"4,0,1,5,6",0
749,1,750,"2,6,6,4,4",0
750,1,751,"2,4,5,0,4",1
751,1,752,"2,4,5,4,6",0
752,1,753,"1,2,4,4,7",-51
753,1,754,"4,0,6,2,4",1
754,1,755,"4,5,2,4,7",-1
755,1,756,"4,4,6,3,3",0
756,1,757,"5,6,6,4,3",1
757,1,758,"1,4,2,7,6",-1
758,1,759,"4,0,5,6,3",0
759,1,760,"1,4,6,2,3",1
760,1,761,"1,3,5,3,3",0
761,1,762,"4,4,5,4,6",0
762,1,763,"4,5,2,3,4",1
763,1,764,"4,0,1,6,0",0
764,1,765,"7,4,1,5,6",-1
765,1,766,"0,2,4,4,4",0
766,1,767,"4,4,5,4,3",0
767,1,768,"4,2,5,5,0",0
768,1,769,"2,0,6,4,6",0
769,1,770,"4,7,4,4,3",-1
770,1,771,"4,0,6,2,6",1
771,1,772,"2,4,1,7,4",-1
772,1,773,"0,7,0,6,1",-1
773,1,774,"4,4,7,4,3",-1
774,1,775,"7,4,6,1,3",-1
775,1,776,"2,6,1,7,3",-1
776,1,777,"4,5,6,3,4",1
777,1,778,"4,0,6,2,5",0
778,1,779,"4,4,5,0,6",0
779,1,780,"4,6,5,4,6",0
780,1,781,"2,4,4,2,6",0
781,1,782,"1,5,1,6,6",0
782,1,783,"2,4,5,4,3",0
783,1,784,"0,2,5,2,3",1
784,1,785,"6,4,5,7,5",-1
785,1,786,"4,4,6,4,1",1
786,1,787,"4,2,6,4,6",0
787,1,788,"2,7,6,5,6",-1
788,1,789,"2,4,5,2,3",1
789,1,790,"3,4,6,4,3",0
790,1,791,"2,4,1,4,3",0
791,1,792,"4,4,2,4,6",0
792,1,793,"4,6,2,5,6",1
793,1,794,"7,3,6,4,0",-1
794,1,795,"4,4,1,6,5",0
795,1,796,"4,7,6,5,4",-1
796,1,797,"2,0,1,3,3",1
797,1,798,"4,4,6,4,4",0
798,1,799,"2,2,6,1,1",1
799,1,800,"4,4,0,4,6",0
800,1,801,"4,0,5,2,3",0
801,1,802,"4,4,6,5,3",0
802,1,803,"0,4,4,1,7",-1
803,1,804,"4,4,6,4,6",0
804,1,805,"4,4,1,4,3",2
805,1,806,"1,0,6,4,3",2
806,1,807,"3,4,5,4,3",1
807,1,808,"0,4,5,7,3",-1
808,1,809,"4,2,7,4,3",-1
809,1,810,"5,0,5,4,1",0
810,1,811,"4,7,6,7,3",-2
811,1,812,"7,4,1,7,3",-51
812,1,813,"4,0,4,4,3",2
813,1,814,"6,1,6,5,3",1
814,1,815,"2,6,6,4,3",1
815,1,816,"5,0,6,4,4",0
816,1,817,"3,0,5,3,3",1
817,1,818,"2,6,5,6,3",0
818,1,819,"6,4,6,4,7",-1
819,1,820,"5,0,5,2,3",2
820,1,821,"7,4,1,5,7",-2
821,1,822,"2,6,2,4,5",1
822,1,823,"2,4,5,4,6",0
823,1,824,"5,6,2,4,3",0
824,1,825,"4,0,3,5,6",1
825,1,826,"4,0,4,4,3",1
826,1,827,"1,6,4,4,6",0
827,1,828,"4,6,6,6,3",0
828,1,829,"6,0,6,2,3",1
829,1,830,"1,2,5,4,7",0
830,1,831,"2,7,6,6,4",-1
831,1,832,"1,1,4,6,3",2
832,1,833,"2,4,6,4,6",0
833,1,834,"3,4,6,2,6",0
834,1,835,"4,7,6,7,6",-2
835,1,836,"5,0,6,4,7",-1
836,1,837,"4,4,0,4,4",0
837,1,838,"4,7,6,2,7",-1
838,1,839,"4,7,1,4,6",0
839,1,840,"2,0,2,5,7",0
840,1,841,"4,0,4,4,5",0
841,1,842,"4,0,4,1,3",1
842,1,843,"4,4,5,4,5",0
843,1,844,"6,4,5,5,7",-1
844,1,845,"1,6,5,4,3",1
845,1,846,"4,0,6,4,5",0
846,1,847,"2,7,5,1,7",-1
847,1,848,"4,0,6,4,3",1
848,1,849,"4,0,1,6,2",1
849,1,850,"4,5,6,2,3",0
850,1,851,"1,7,7,4,7",-53
851,1,852,"2,6,1,6,7",-1
852,1,853,"4,5,1,5,3",0
853,1,854,"4,0,6,3,3",2
854,1,855,"3,4,1,7,3",0
855,1,856,"2,4,2,5,5",0
856,1,857,"4,4,7,4,3",-1
857,1,858,"4,0,7,1,6",-1
858,1,859,"4,4,2,7,6",-1
859,1,860,"4,4,1,4,3",0
860,1,861,"7,0,2,4,0",0
861,1,862,"4,0,5,5,5",0
862,1,863,"3,0,4,2,7",-1
863,1,864,"5,0,5,7,3",0
864,1,865,"2,2,5,7,3",-1
865,1,866,"4,0,4,2,4",0
866,1,867,"4,3,6,7,7",-2
867,1,868,"2,6,1,2,1",1
868,1,869,"4,2,7,0,5",-1
869,1,870,"2,7,6,1,3",-1
870,1,871,"4,3,6,5,1",0
871,1,872,"4,0,5,4,2",2
872,1,873,"4,0,4,1,2",1
873,1,874,"1,0,5,7,3",-1
874,1,875,"4,7,1,4,3",0
875,1,876,"2,0,2,4,6",1
876,1,877,"7,6,7,4,5",-2
877,1,878,"4,0,1,1,3",0
878,1,879,"5,6,4,4,6",0
879,1,880,"3,4,6,4,3",1
880,1,881,"0,4,1,4,6",0
881,1,882,"1,6,6,5,4",0
882,1,883,"4,6,6,2,3",0
883,1,884,"2,6,5,4,3",0
884,1,885,"4,4,5,4,4",0
885,1,886,"4,7,5,5,3",0
886,1,887,"1,6,5,1,3",0
887,1,888,"6,4,5,4,2",0
888,1,889,"2,4,1,3,6",0
889,1,890,"4,2,4,4,6",0
890,1,891,"2,7,6,2,3",0
891,1,892,"2,4,5,4,6",0
892,1,893,"4,4,0,4,3",0
893,1,894,"4,0,1,4,6",0
894,1,895,"4,0,5,7,3",-1
895,1,896,"2,4,5,3,6",1
896,1,897,"4,6,5,4,3",0
897,1,898,"7,0,2,4,5",-1
898,1,899,"4,0,5,4,5",0
899,1,900,"3,6,6,5,6",0
900,1,901,"3,4,4,3,3",1
901,1,902,"4,0,5,5,7",-1
902,1,903,"4,7,6,4,2",-1
903,1,904,"1,0,1,4,3",0
904,1,905,"1,3,2,4,3",2
905,1,906,"4,6,6,4,6",0
906,1,907,"4,4,6,2,7",-1
907,1,908,"2,4,5,2,3",0
908,1,909,"2,0,2,1,3",1
909,1,910,"1,7,6,4,6",-1
910,1,911,"2,7,4,4,3",-1
911,1,912,"3,4,3,2,5",0
912,1,913,"2,0,5,3,6",0
913,1,914,"4,4,6,5,6",0
914,1,915,"2,4,6,2,1",1
915,1,916,"2,4,6,3,3",0
916,1,917,"2,0,5,4,5",1
917,1,918,"4,6,5,4,3",1
918,1,919,"4,0,6,2,3",1
919,1,920,"4,0,6,3,3",2
920,1,921,"4,4,6,4,2",0
921,1,922,"4,0,6,3,3",1
922,1,923,"4,4,2,1,3",0
923,1,924,"4,0,5,4,3",1
924,1,925,"4,4,6,4,3",1
925,1,926,"4,0,5,4,4",0
926,1,927,"7,2,2,6,3",0
927,1,928,"2,4,6,4,3",1
928,1,929,"4,7,6,7,2",-2
929,1,930,"4,6,5,4,3",0
930,1,931,"2,4,6,4,2",1
931,1,932,"4,4,4,7,7",-2
932,1,933,"4,4,4,4,6",0
933,1,934,"3,4,6,4,6",1
934,1,935,"2,0,6,7,6",-1
935,1,936,"4,0,1,4,2",0
936,1,937,"2,4,6,3,7",-1
937,1,938,"0,4,2,2,3",1
938,1,939,"2,4,2,4,3",2
939,1,940,"0,0,5,3,6",1
940,1,941,"6,4,0,1,3",2
941,1,942,"4,4,6,2,6",0
942,1,943,"4,2,4,2,2",0
943,1,944,"4,4,1,2,5",0
944,1,945,"4,0,4,4,6",1
945,1,946,"0,4,0,2,3",1
946,1,947,"4,1,6,2,0",0
947,1,948,"4,7,5,4,3",-1
948,1,949,"4,4,6,1,3",0
949,1,950,"1,4,5,7,3",0
950,1,951,"5,0,5,4,3",0
951,1,952,"1,4,7,3,2",0
952,1,953,"5,0,6,6,4",0
953,1,954,"4,6,5,2,6",0
954,1,955,"4,4,1,6,6",0
955,1,956,"1,4,6,4,3",0
956,1,957,"4,4,5,2,4",0
957,1,958,"4,4,5,4,7",-1
958,1,959,"4,4,0,4,3",0
959,1,960,"4,4,1,4,6",0
960,1,961,"4,5,5,2,4",0
961,1,962,"1,6,6,4,4",1
962,1,963,"1,6,5,2,6",0
963,1,964,"2,6,6,4,0",0
964,1,965,"3,4,5,6,6",0
965,1,966,"1,0,5,4,3",0
966,1,967,"2,6,6,4,3",1
967,1,968,"5,7,5,5,1",-1
968,1,969,"5,0,5,4,4",0
969,1,970,"4,0,5,4,3",0
970,1,971,"1,4,6,5,6",0
971,1,972,"4,2,7,1,3",-1
972,1,973,"1,4,6,2,3",1
973,1,974,"0,0,6,7,3",-1
974,1,975,"5,6,5,2,1",0
975,1,976,"4,4,5,2,4",0
976,1,977,"3,2,4,4,3",0
977,1,978,"4,4,6,4,6",0
978,1,979,"1,1,5,2,3",0
979,1,980,"4,0,5,1,4",0
980,1,981,"0,4,2,7,4",-1
981,1,982,"4,4,6,7,6",-1
982,1,983,"1,4,1,2,6",0
983,1,984,"1,4,6,4,6",0
984,1,985,"2,0,5,5,3",0
985,1,986,"1,4,5,4,6",1
986,1,987,"4,6,4,4,3",0
987,1,988,"2,2,6,2,6",1
988,1,989,"3,0,5,5,3",1
989,1,990,"7,2,4,4,3",0
990,1,991,"4,4,5,4,1",0
991,1,992,"5,0,6,4,6",0
992,1,993,"4,6,1,2,0",0
993,1,994,"1,4,6,2,7",-1
994,1,995,"4,0,4,4,6",0
995,1,996,"0,4,6,3,6",0
996,1,997,"0,0,5,7,6",-1
997,1,998,"1,4,6,3,0",1
998,1,999,"2,0,4,4,3",1
999,1,1000,"2,4,6,4,6",0
1000,2,1,"7,4,5,7,5",-2
1001,2,2,"0,6,6,5,6",0
1002,2,3,"4,6,4,7,0",-1
1003,2,4,"2,6,6,4,3",0
1004,2,5,"4,4,6,4,3",0
1005,2,6,"2,0,6,4,3",0
1006,2,7,"3,5,2,1,5",0
1007,2,8,"4,2,4,3,3",0
1008,2,9,"2,7,2,7,2",-2
1009,2,10,"1,7,6,6,3",-1
1010,2,11,"4,4,5,3,4",0
1011,2,12,"5,7,6,4,6",-1
1012,2,13,"4,4,4,4,1",0
1013,2,14,"2,0,6,3,3",0
1014,2,15,"4,0,7,6,6",-1
1015,2,16,"5,4,6,4,6",0
1016,2,17,"4,7,6,1,3",-1
1017,2,18,"3,4,5,2,6",0
1018,2,19,"4,0,6,5,7",-1
1019,2,20,"7,0,2,4,6",0
1020,2,21,"5,4,5,4,6",0
1021,2,22,"4,4,5,3,4",0
1022,2,23,"4,0,1,7,6",-1
1023,2,24,"2,0,6,4,6",0
1024,2,25,"2,4,6,7,6",-1
1025,2,26,"3,7,5,1,6",-1
1026,2,27,"4,4,7,6,6",-1
1027,2,28,"4,0,2,6,5",1
1028,2,29,"4,4,6,6,7",-1
1029,2,30,"4,0,6,4,6",1
1030,2,31,"5,0,6,5,4",0
1031,2,32,"4,6,5,1,1",0
1032,2,33,"4,6,6,1,6",0
1033,2,34,"1,3,2,4,3",1
1034,2,35,"2,4,6,1,6",0
1035,2,36,"4,7,5,4,7",-2
1036,2,37,"2,4,4,1,3",0
1037,2,38,"2,7,2,7,3",-2
1038,2,39,"0,7,6,4,3",-1
1039,2,40,"3,3,6,4,3",0
1040,2,41,"4,0,2,3,4",1
1041,2,42,"5,7,6,7,3",-2
1042,2,43,"5,7,6,3,6",-1
1043,2,44,"4,6,4,7,3",-1
1044,2,45,"4,2,6,1,3",0
1045,2,46,"4,4,6,4,6",0
1046,2,47,"2,0,4,4,3",1
1047,2,48,"4,4,5,6,3",0
1048,2,49,"1,0,5,4,6",0
1049,2,50,"4,0,6,6,3",0
1050,2,51,"4,0,6,2,3",0
1051,2,52,"3,0,6,4,4",0
1052,2,53,"1,0,7,4,4",0
1053,2,54,"2,4,4,7,2",-1
1054,2,55,"1,4,2,4,6",0
1055,2,56,"4,4,6,4,6",0
1056,2,57,"7,6,4,0,6",-1
1057,2,58,"3,4,4,4,7",-51
1058,2,59,"1,6,7,4,4",-1
1059,2,60,"6,6,5,4,6",0
1060,2,61,"1,4,6,4,7",-1
1061,2,62,"2,4,2,4,6",0
1062,2,63,"2,3,6,6,5",1
1063,2,64,"2,4,5,2,7",-1
1064,2,65,"1,4,5,4,6",0
1065,2,66,"4,0,4,4,3",1
1066,2,67,"2,0,5,3,5",1
1067,2,68,"4,0,1,4,6",0
1068,2,69,"4,4,0,4,6",0
1069,2,70,"4,7,5,5,3",-1
1070,2,71,"4,2,1,4,7",-1
1071,2,72,"2,7,4,4,3",-1
1072,2,73,"1,7,5,4,6",-1
1073,2,74,"3,0,5,3,3",0
1074,2,75,"4,4,2,4,6",1
1075,2,76,"4,7,7,2,6",-2
1076,2,77,"4,0,5,4,6",0
1077,2,78,"2,4,1,4,4",0
1078,2,79,"3,4,6,7,4",-1
1079,2,80,"0,4,4,5,6",0
1080,2,81,"4,6,6,4,3",1
1081,2,82,"6,2,1,4,6",1
1082,2,83,"4,7,6,2,3",0
1083,2,84,"4,2,2,4,6",0
1084,2,85,"5,4,2,6,3",0
1085,2,86,"4,4,6,4,3",0
1086,2,87,"1,4,5,4,3",0
1087,2,88,"2,4,5,4,2",0
1088,2,89,"1,6,1,4,3",0
1089,2,90,"2,7,2,4,6",-1
1090,2,91,"4,4,4,4,3",0
1091,2,92,"4,0,6,5,3",0
1092,2,93,"4,4,4,4,3",0
1093,2,94,"1,2,6,2,3",0
1094,2,95,"4,0,5,2,3",1
1095,2,96,"4,0,4,2,4",1
1096,2,97,"0,0,5,4,7",-1
1097,2,98,"4,0,4,7,3",-50
1098,2,99,"3,0,5,5,6",1
1099,2,100,"4,4,5,4,3",0
1100,2,101,"7,3,0,4,3",-51
1101,2,102,"4,4,6,4,2",0
1102,2,103,"2,4,1,4,6",1
1103,2,104,"4,6,1,6,3",0
1104,2,105,"1,4,2,1,3",2
1105,2,106,"2,0,4,4,3",0
1106,2,107,"4,0,6,5,6",0
1107,2,108,"1,6,6,5,3",0
1108,2,109,"2,6,5,4,4",0
1109,2,110,"4,4,5,4,4",0
1110,2,111,"4,0,5,4,3",0
1111,2,112,"1,0,0,4,3",0
1112,2,113,"4,4,5,6,3",1
1113,2,114,"4,4,2,4,4",0
1114,2,115,"5,4,6,3,6",0
1115,2,116,"3,0,1,2,3",3
1116,2,117,"3,4,0,4,3",1
1117,2,118,"0,0,4,4,7",0
1118,2,119,"0,0,1,4,4",2
1119,2,120,"5,6,6,4,6",0
1120,2,121,"3,4,6,3,7",-1
1121,2,122,"2,0,5,2,7",1
1122,2,123,"5,0,5,4,5",0
1123,2,124,"2,6,4,7,6",0
1124,2,125,"4,0,5,4,6",0
1125,2,126,"4,2,5,4,3",0
1126,2,127,"4,6,2,4,3",0
1127,2,128,"2,4,5,7,7",-1
1128,2,129,"5,4,6,5,3",0
1129,2,130,"3,4,4,4,3",0
1130,2,131,"7,4,1,4,3",0
1131,2,132,"2,4,6,1,3",0
1132,2,133,"2,4,7,4,5",-1
1133,2,134,"4,4,4,4,3",0
1134,2,135,"2,1,6,7,6",-50
1135,2,136,"4,0,5,4,7",-1
1136,2,137,"5,4,4,2,3",0
1137,2,138,"2,2,2,4,3",0
1138,2,139,"4,0,3,4,6",0
1139,2,140,"0,4,1,4,7",0
1140,2,141,"1,6,4,4,3",1
1141,2,142,"4,7,5,4,7",-52
1142,2,143,"4,4,1,3,6",0
1143,2,144,"1,0,7,4,6",-1
1144,2,145,"4,0,4,2,6",0
1145,2,146,"4,5,5,4,7",-1
1146,2,147,"2,2,4,2,7",-1
1147,2,148,"2,4,4,6,7",-1
1148,2,149,"5,0,2,7,2",0
1149,2,150,"4,2,5,3,5",1
1150,2,151,"1,6,5,6,3",0
1151,2,152,"1,6,5,4,6",0
1152,2,153,"2,6,6,2,3",1
1153,2,154,"1,0,7,4,3",0
1154,2,155,"2,0,6,1,1",1
1155,2,156,"3,4,2,4,3",0
1156,2,157,"4,4,2,1,6",1
1157,2,158,"1,4,6,4,6",1
1158,2,159,"3,2,1,1,3",1
1159,2,160,"5,4,5,4,6",0
1160,2,161,"1,7,6,4,6",-51
1161,2,162,"0,2,6,4,6",1
1162,2,163,"2,4,6,7,3",-1
1163,2,164,"1,0,5,4,3",2
1164,2,165,"4,4,0,7,3",-1
1165,2,166,"2,0,5,4,7",0
1166,2,167,"4,4,6,4,6",0
1167,2,168,"4,4,5,5,5",0
1168,2,169,"3,7,6,5,3",-1
1169,2,170,"0,6,4,2,3",1
1170,2,171,"2,0,6,7,3",-1
1171,2,172,"2,7,4,1,3",-1
1172,2,173,"4,0,6,4,3",0
1173,2,174,"2,4,1,7,7",-2
1174,2,175,"2,2,5,5,3",0
1175,2,176,"2,4,5,1,7",-1
1176,2,177,"4,7,4,4,4",-1
1177,2,178,"2,4,7,4,6",-1
1178,2,179,"4,7,5,4,7",-2
1179,2,180,"4,4,5,4,4",0
1180,2,181,"1,4,5,7,3",-1
1181,2,182,"2,6,6,5,2",0
1182,2,183,"4,0,1,2,6",0
1183,2,184,"4,4,5,2,6",0
1184,2,185,"3,7,5,4,3",-1
1185,2,186,"3,7,5,2,6",-1
1186,2,187,"2,2,5,5,4",0
1187,2,188,"7,4,5,7,4",-52
1188,2,189,"2,0,5,3,4",0
1189,2,190,"4,6,6,6,6",0
1190,2,191,"2,4,0,5,4",0
1191,2,192,"4,4,5,4,7",-1
1192,2,193,"4,4,6,4,3",0
1193,2,194,"2,6,6,2,3",0
1194,2,195,"2,4,6,6,3",0
1195,2,196,"4,4,6,2,0",0
1196,2,197,"4,0,5,4,3",0
1197,2,198,"4,0,6,3,2",0
1198,2,199,"1,0,1,7,6",0
1199,2,200,"0,7,5,7,5",-2
1200,2,201,"4,4,4,4,6",0
1201,2,202,"2,0,6,4,6",1
1202,2,203,"4,3,6,1,3",1
1203,2,204,"1,6,2,4,3",0
1204,2,205,"4,7,0,4,2",-1
1205,2,206,"4,4,5,4,7",-1
1206,2,207,"4,4,6,6,3",0
1207,2,208,"5,3,5,0,3",1
1208,2,209,"4,0,6,4,7",-1
1209,2,210,"5,7,4,3,4",-1
1210,2,211,"1,6,5,3,3",0
1211,2,212,"4,0,4,4,6",1
1212,2,213,"4,6,2,5,5",0
1213,2,214,"2,0,0,4,7",-1
1214,2,215,"4,0,4,4,2",0
1215,2,216,"4,5,5,4,5",0
1216,2,217,"4,4,5,4,2",0
1217,2,218,"2,0,3,5,3",0
1218,2,219,"3,0,1,1,6",0
1219,2,220,"2,0,5,2,3",0
1220,2,221,"2,0,6,7,6",-1
1221,2,222,"4,4,6,4,3",0
1222,2,223,"1,0,6,2,7",-1
1223,2,224,"1,6,4,4,3",1
1224,2,225,"4,0,6,4,6",0
1225,2,226,"4,4,6,4,4",0
1226,2,227,"6,2,6,4,7",-1
1227,2,228,"2,4,4,1,6",0
1228,2,229,"0,0,2,5,3",0
1229,2,230,"4,0,5,2,1",0
1230,2,231,"1,0,2,4,0",0
1231,2,232,"4,7,6,2,7",-2
1232,2,233,"4,6,1,5,5",0
1233,2,234,"2,7,6,4,6",-1
1234,2,235,"4,0,2,4,4",1
1235,2,236,"1,4,2,4,3",0
1236,2,237,"4,2,6,5,6",0
1237,2,238,"2,0,2,2,3",1
1238,2,239,"6,4,0,4,3",0
1239,2,240,"6,4,6,4,2",0
1240,2,241,"2,6,5,4,3",0
1241,2,242,"4,0,5,4,3",1
1242,2,243,"1,0,6,4,7",0
1243,2,244,"4,6,7,5,4",-1
1244,2,245,"4,4,5,4,3",0
1245,2,246,"2,7,7,1,3",-2
1246,2,247,"4,7,2,7,3",-2
1247,2,248,"4,6,4,2,3",0
1248,2,249,"4,4,5,2,7",-1
1249,2,250,"5,0,5,7,6",-1
1250,2,251,"4,0,6,7,6",-1
1251,2,252,"5,6,5,2,6",0
1252,2,253,"2,4,4,7,7",-2
1253,2,254,"4,0,2,4,6",1
1254,2,255,"4,1,5,1,2",0
1255,2,256,"2,4,5,4,6",0
1256,2,257,"3,4,5,2,5",1
1257,2,258,"2,7,6,3,2",-1
1258,2,259,"3,7,5,3,3",-1
1259,2,260,"4,4,5,2,5",0
1260,2,261,"4,4,6,7,6",-1
1261,2,262,"2,4,4,4,6",0
1262,2,263,"4,4,7,2,6",-1
1263,2,264,"1,4,6,4,5",0
1264,2,265,"4,4,6,1,0",0
1265,2,266,"4,3,1,2,5",1
1266,2,267,"1,4,6,3,7",-1
1267,2,268,"5,0,6,3,4",0
1268,2,269,"1,4,6,3,4",1
1269,2,270,"0,6,4,4,3",0
1270,2,271,"4,4,4,5,3",0
1271,2,272,"4,7,1,6,3",-1
1272,2,273,"4,0,4,7,3",0
1273,2,274,"1,1,4,5,3",0
1274,2,275,"4,6,1,4,3",0
1275,2,276,"4,4,6,4,3",0
1276,2,277,"4,6,1,6,6",1
1277,2,278,"4,1,5,4,3",0
1278,2,279,"4,4,6,2,6",0
1279,2,280,"4,5,7,4,4",-1
1280,2,281,"6,4,6,4,5",0
1281,2,282,"4,7,6,4,6",-1
1282,2,283,"4,4,6,7,3",-1
1283,2,284,"4,1,6,6,4",1
1284,2,285,"1,6,5,3,3",0
1285,2,286,"3,0,5,0,3",2
1286,2,287,"1,0,4,4,6",0
1287,2,288,"4,0,1,0,7",-1
1288,2,289,"4,2,5,4,3",1
1289,2,290,"6,6,0,2,6",1
1290,2,291,"4,0,5,4,6",0
1291,2,292,"4,7,5,4,0",-1
1292,2,293,"4,1,7,4,3",-1
1293,2,294,"4,3,5,5,3",1
1294,2,295,"4,6,0,4,6",1
1295,2,296,"4,0,5,2,6",0
1296,2,297,"6,4,5,4,0",0
1297,2,298,"1,6,5,3,2",0
1298,2,299,"4,4,6,0,6",0
1299,2,300,"4,4,6,4,2",0
1300,2,301,"4,4,2,2,3",0
1301,2,302,"5,0,6,4,5",0
1302,2,303,"2,7,2,2,3",0
1303,2,304,"4,0,6,6,4",0
1304,2,305,"3,7,6,4,3",0
1305,2,306,"4,4,6,2,3",0
1306,2,307,"2,4,2,6,5",1
1307,2,308,"4,0,1,6,6",0
1308,2,309,"2,4,5,4,5",1
1309,2,310,"5,4,5,4,4",0
1310,2,311,"2,0,2,4,0",0
1311,2,312,"4,7,6,6,3",0
1312,2,313,"4,4,5,7,6",-1
1313,2,314,"4,4,4,3,4",0
1314,2,315,"4,4,5,1,6",0
1315,2,316,"3,4,2,7,4",-1
1316,2,317,"4,2,6,2,3",0
1317,2,318,"4,2,5,3,7",-1
1318,2,319,"2,4,4,2,3",0
1319,2,320,"4,0,6,4,3",0
1320,2,321,"5,0,5,4,3",0
1321,2,322,"1,7,5,2,3",0
1322,2,323,"4,2,6,5,1",0
1323,2,324,"4,2,4,1,3",1
1324,2,325,"4,4,7,6,4",-1
1325,2,326,"4,4,1,4,3",0
1326,2,327,"4,7,0,2,3",-50
1327,2,328,"5,2,5,5,3",1
1328,2,329,"4,4,4,2,1",0
1329,2,330,"4,4,4,2,4",0
1330,2,331,"4,0,2,7,3",-1
1331,2,332,"4,0,6,4,7",-1
1332,2,333,"4,0,5,3,3",0
1333,2,334,"4,4,6,5,7",-1
1334,2,335,"1,6,4,4,6",0
1335,2,336,"3,6,6,2,6",0
1336,2,337,"4,7,1,4,7",-2
1337,2,338,"4,4,5,7,3",-1
1338,2,339,"6,4,2,2,3",1
1339,2,340,"5,2,6,4,3",0
1340,2,341,"7,0,5,4,3",-1
1341,2,342,"2,0,6,4,4",0
1342,2,343,"4,7,5,4,3",-1
1343,2,344,"4,0,7,6,3",-1
1344,2,345,"7,0,2,3,6",-1
1345,2,346,"5,4,5,4,3",0
1346,2,347,"6,0,1,4,3",1
1347,2,348,"6,0,6,4,7",0
1348,2,349,"4,4,5,3,3",0
1349,2,350,"4,0,6,5,7",0
1350,2,351,"4,0,1,4,7",0
1351,2,352,"4,4,0,4,4",0
1352,2,353,"4,3,5,4,3",1
1353,2,354,"6,4,5,3,4",0
1354,2,355,"3,0,1,5,3",2
1355,2,356,"7,6,2,4,5",0
1356,2,357,"4,4,5,3,3",0
1357,2,358,"4,7,4,4,6",-1
1358,2,359,"4,7,5,2,3",0
1359,2,360,"4,0,6,2,4",0
1360,2,361,"5,2,4,2,4",2
1361,2,362,"4,4,5,2,7",-1
1362,2,363,"4,4,0,2,3",1
1363,2,364,"7,6,5,4,3",-1
1364,2,365,"4,4,1,2,3",1
1365,2,366,"2,7,6,6,6",-1
1366,2,367,"4,4,6,2,3",0
1367,2,368,"5,0,6,2,3",0
1368,2,369,"4,4,6,4,6",0
1369,2,370,"1,4,0,4,3",1
1370,2,371,"1,7,6,7,3",-52
1371,2,372,"4,4,0,4,3",1
1372,2,373,"1,2,6,2,5",0
1373,2,374,"4,0,6,4,6",1
1374,2,375,"4,4,5,6,3",0
1375,2,376,"2,2,6,2,3",1
1376,2,377,"5,7,1,4,1",0
1377,2,378,"4,4,4,4,3",0
1378,2,379,"2,4,6,5,3",0
1379,2,380,"4,0,6,7,3",0
1380,2,381,"0,4,6,4,6",0
1381,2,382,"4,5,5,4,6",0
1382,2,383,"4,4,4,1,4",0
1383,2,384,"5,6,5,2,5",1
1384,2,385,"2,2,5,5,6",0
1385,2,386,"2,0,4,4,7",-1
1386,2,387,"4,0,5,4,4",0
1387,2,388,"4,4,6,1,3",0
1388,2,389,"2,0,0,2,3",2
1389,2,390,"4,4,1,1,3",0
1390,2,391,"2,0,0,2,3",0
1391,2,392,"4,1,7,7,3",-2
1392,2,393,"4,4,6,4,3",0
1393,2,394,"4,4,2,4,3",0
1394,2,395,"4,4,6,3,3",0
1395,2,396,"1,0,5,4,4",0
1396,2,397,"3,5,5,4,3",0
1397,2,398,"4,4,5,2,3",1
1398,2,399,"4,4,5,2,4",0
1399,2,400,"4,4,4,6,3",0
1400,2,401,"2,6,1,2,4",0
1401,2,402,"4,3,6,4,7",0
1402,2,403,"4,4,4,7,1",-1
1403,2,404,"5,7,4,2,2",-50
1404,2,405,"2,4,5,2,6",1
1405,2,406,"4,6,6,4,3",0
1406,2,407,"3,4,5,1,7",0
1407,2,408,"4,4,7,2,6",0
1408,2,409,"0,7,6,4,3",0
1409,2,410,"4,1,5,3,3",0
1410,2,411,"5,6,2,7,5",0
1411,2,412,"4,0,2,4,7",0
1412,2,413,"1,4,4,0,6",0
1413,2,414,"4,0,6,4,3",0
1414,2,415,"4,0,6,4,2",0
1415,2,416,"2,4,2,7,6",-51
1416,2,417,"2,4,7,4,7",-2
1417,2,418,"5,4,6,4,7",-1
1418,2,419,"2,7,0,2,7",-2
1419,2,420,"0,4,6,4,7",-1
1420,2,421,"2,2,5,5,3",0
1421,2,422,"2,4,4,2,4",0
1422,2,423,"1,5,6,2,3",0
1423,2,424,"2,4,6,4,4",0
1424,2,425,"4,0,6,4,6",0
1425,2,426,"4,0,1,2,6",0
1426,2,427,"6,0,4,2,3",0
1427,2,428,"1,4,6,2,0",0
1428,2,429,"1,0,6,4,3",0
